OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue
547189,105230,29/09/2024,2006,3,0,Gateway,Completed,31,Mashhad,18/01/2024,New,Webcam,Electronics,48,144,144
547190,102440,22/02/2026,2016,1,0,CardToCard,Completed,21,Rasht,17/09/2024,Regular,Monitor,Electronics,21,21,21
547191,105028,27/05/2025,2004,2,5,Gateway,Completed,22,Tehran,16/01/2024,Regular,Power Bank,Electronics,35,66,66
547192,101308,24/09/2025,2008,1,15,Wallet,Completed,29,Ahvaz,15/12/2023,New,Phone Case,Accessories,14,12,12
547193,106016,17/05/2024,2005,1,0,Wallet,Completed,23,Shiraz,09/04/2024,Regular,Laptop Stand,Accessories,28,28,28
547194,102735,08/10/2025,2004,3,10,CardToCard,Completed,39,Qom,03/01/2025,VIP,Power Bank,Electronics,35,94,94
547195,108078,26/05/2024,2020,3,0,Gateway,Completed,36,Qom,07/10/2024,New,Gaming Controller,Gaming,68,204,204
547196,108327,27/01/2026,2020,1,0,CardToCard,Completed,41,Rasht,25/04/2025,VIP,Gaming Controller,Gaming,68,68,68
547197,105733,19/08/2025,2001,1,15,Gateway,Completed,58,Karaj,22/11/2024,New,Wireless Mouse,Electronics,18,15,15
547198,105127,02/08/2025,2004,2,0,Wallet,Completed,29,Tehran,06/08/2024,New,Power Bank,Electronics,35,70,70
547199,103900,09/07/2024,2017,3,5,Gateway,Completed,62,Tehran,20/07/2023,New,HDMI Cable,Accessories,11,31,31
547200,103002,08/01/2025,2011,2,5,CardToCard,Completed,50,Rasht,10/07/2025,New,Desk Lamp,Home Office,32,61,61
547201,107119,04/02/2024,2015,1,10,Wallet,Completed,38,Tehran,15/11/2023,Regular,Bluetooth Speaker,Electronics,58,52,52
547202,108482,26/10/2024,2008,1,0,Gateway,Completed,55,Tehran,18/02/2025,Regular,Phone Case,Accessories,14,14,14
547203,101745,20/01/2024,2014,1,0,Gateway,Completed,28,Tehran,22/06/2025,Regular,Backpack,Accessories,42,42,42
547204,109059,06/01/2024,2004,1,0,CardToCard,Completed,65,Tehran,20/05/2023,New,Power Bank,Electronics,35,35,35
547205,105318,05/06/2024,2012,1,0,Gateway,Completed,23,Tehran,20/10/2023,New,Office Chair,Home Office,180,180,180
547206,106284,08/08/2025,2018,1,10,Wallet,Completed,26,Tehran,27/06/2024,Regular,Microphone,Electronics,85,76,76
547207,100954,20/07/2024,2015,1,10,CardToCard,Completed,38,Tehran,16/12/2023,New,Bluetooth Speaker,Electronics,58,52,52
547208,101775,24/02/2026,2017,1,15,Gateway,Completed,54,Shiraz,22/06/2024,Regular,HDMI Cable,Accessories,11,9,9
547209,100077,22/04/2025,2003,3,0,Gateway,Completed,33,Isfahan,07/12/2024,New,USB-C Cable,Accessories,9,27,27
547210,105097,22/01/2025,2020,1,0,Wallet,Completed,47,Tehran,01/08/2024,Regular,Gaming Controller,Gaming,68,68,68
547211,101039,01/01/2025,2011,3,5,Wallet,Completed,38,Tehran,07/09/2024,New,Desk Lamp,Home Office,32,91,91
547212,103223,22/01/2025,2007,2,5,Gateway,Completed,55,Mashhad,24/01/2023,New,Headphones,Electronics,75,142,142
547213,105057,30/06/2024,2014,1,0,Gateway,Cancelled,63,Tehran,18/10/2023,New,Backpack,Accessories,42,42,42
547214,100678,27/12/2024,2009,1,5,Gateway,Completed,22,Shiraz,12/09/2025,Regular,Smart Watch,Wearables,120,114,114
547215,107419,13/01/2024,2020,2,0,CardToCard,Completed,60,Tabriz,16/02/2025,New,Gaming Controller,Gaming,68,136,136
547216,109932,24/12/2024,2009,1,0,Gateway,Completed,18,Tehran,09/12/2024,New,Smart Watch,Wearables,120,120,120
547217,108090,25/11/2024,2017,2,10,Cash,Completed,41,Qom,10/11/2023,New,HDMI Cable,Accessories,11,20,20
547218,100899,07/02/2024,2006,1,15,Wallet,Completed,21,Shiraz,13/02/2024,Regular,Webcam,Electronics,48,41,41
547219,105297,09/06/2025,2012,1,5,Gateway,Completed,18,Karaj,15/01/2023,New,Office Chair,Home Office,180,171,171
547220,103168,09/11/2025,2011,1,5,CardToCard,Completed,30,Kerman,05/06/2025,Regular,Desk Lamp,Home Office,32,30,30
547221,103113,14/06/2024,2013,2,15,Gateway,Completed,20,Rasht,11/02/2025,Regular,Notebook,Stationery,7,12,12
547222,102764,02/02/2025,2003,1,0,Gateway,Completed,19,Mashhad,27/12/2023,Regular,USB-C Cable,Accessories,9,9,9
547223,107438,12/03/2026,2009,1,5,CardToCard,Completed,62,Tehran,17/07/2023,Regular,Smart Watch,Wearables,120,114,114
547224,102810,23/02/2026,2004,1,0,Wallet,Completed,27,Tehran,21/06/2024,Regular,Power Bank,Electronics,35,35,35
547225,105223,12/08/2024,2002,1,5,Wallet,Completed,62,Tabriz,04/02/2023,New,Mechanical Keyboard,Electronics,62,59,59
547226,102209,09/07/2024,2013,2,0,Gateway,Completed,29,Tehran,02/06/2024,New,Notebook,Stationery,7,14,14
547227,103341,08/07/2024,2004,2,0,CardToCard,Completed,43,Tehran,20/09/2023,Regular,Power Bank,Electronics,35,70,70
547228,105504,24/05/2025,2013,1,10,Gateway,Completed,41,Tabriz,10/01/2024,Regular,Notebook,Stationery,7,6,6
547229,103495,26/12/2025,2001,3,0,Gateway,Completed,62,Tabriz,13/09/2023,New,Wireless Mouse,Electronics,18,54,54
547230,107743,29/07/2024,2010,2,5,Gateway,Completed,58,Tehran,28/03/2024,New,Fitness Band,Wearables,55,104,104
547231,103164,09/07/2025,2010,3,10,Gateway,Completed,33,Tehran,06/08/2025,Regular,Fitness Band,Wearables,55,148,148
547232,102023,05/09/2025,2008,3,10,Wallet,Completed,49,Mashhad,12/04/2024,VIP,Phone Case,Accessories,14,38,38
547233,107216,26/04/2024,2013,3,5,Wallet,Completed,29,Tehran,22/02/2025,New,Notebook,Stationery,7,20,20
547234,107919,18/03/2024,2006,1,20,Wallet,Completed,20,Mashhad,09/06/2024,Regular,Webcam,Electronics,48,38,38
547235,102055,17/03/2024,2014,3,0,Gateway,Completed,52,Tehran,26/09/2023,VIP,Backpack,Accessories,42,126,126
547236,105627,24/01/2025,2020,1,0,CardToCard,Completed,38,Tehran,27/11/2024,Regular,Gaming Controller,Gaming,68,68,68
547237,107676,09/08/2024,2011,1,0,Wallet,Completed,19,Tehran,20/07/2024,Regular,Desk Lamp,Home Office,32,32,32
547238,109963,04/11/2024,2020,1,5,Gateway,Completed,54,Tehran,10/11/2025,New,Gaming Controller,Gaming,68,65,65
547239,107998,30/05/2026,2011,1,10,Wallet,Completed,34,Mashhad,18/12/2024,New,Desk Lamp,Home Office,32,29,29
547240,105273,06/10/2024,2013,3,10,Gateway,Completed,29,Tabriz,02/12/2024,Regular,Notebook,Stationery,7,19,19
547241,107742,11/10/2024,2006,1,30,Gateway,Completed,35,Tehran,14/03/2024,Regular,Webcam,Electronics,48,34,34
547242,108666,01/10/2025,2017,2,0,CardToCard,Cancelled,21,Mashhad,06/03/2025,Regular,HDMI Cable,Accessories,11,22,22
547243,107950,17/04/2026,2002,3,10,Gateway,Completed,21,Ahvaz,26/10/2024,New,Mechanical Keyboard,Electronics,62,167,167
547244,103600,11/07/2025,2005,1,0,Gateway,Completed,47,Isfahan,21/06/2024,Regular,Laptop Stand,Accessories,28,28,28
547245,104735,26/10/2025,2001,3,5,CardToCard,Completed,41,Tehran,18/01/2023,New,Wireless Mouse,Electronics,18,51,51
547246,107061,16/07/2024,2018,1,15,Gateway,Cancelled,41,Tehran,25/01/2023,Regular,Microphone,Electronics,85,72,72
547247,105950,10/06/2024,2002,1,5,CardToCard,Completed,42,Tehran,04/10/2025,New,Mechanical Keyboard,Electronics,62,59,59
547248,102288,27/06/2026,2013,2,0,Gateway,Completed,57,Tehran,25/12/2025,New,Notebook,Stationery,7,14,14
547249,103869,18/05/2026,2008,4,10,CardToCard,Completed,28,Mashhad,07/02/2023,New,Phone Case,Accessories,14,50,50
547250,100771,24/10/2024,2001,2,0,Gateway,Completed,49,Qom,20/01/2025,New,Wireless Mouse,Electronics,18,36,36
547251,102304,25/11/2025,2014,2,0,Gateway,Completed,60,Isfahan,08/05/2023,Regular,Backpack,Accessories,42,84,84
547252,107257,31/08/2024,2015,3,0,Gateway,Completed,41,Karaj,08/12/2023,Regular,Bluetooth Speaker,Electronics,58,174,174
547253,101596,16/02/2024,2005,2,10,Wallet,Completed,25,Mashhad,24/02/2025,New,Laptop Stand,Accessories,28,50,50
547254,107028,22/08/2025,2005,2,0,Gateway,Cancelled,64,Isfahan,09/09/2023,New,Laptop Stand,Accessories,28,56,56
547255,100654,10/04/2025,2001,2,0,CardToCard,Completed,56,Mashhad,29/10/2023,Regular,Wireless Mouse,Electronics,18,36,36
547256,105484,15/02/2024,2012,1,0,CardToCard,Completed,58,Tabriz,03/03/2025,New,Office Chair,Home Office,180,180,180
547257,100898,31/12/2024,2010,3,10,CardToCard,Completed,20,Ahvaz,08/10/2025,Regular,Fitness Band,Wearables,55,148,148
547258,108355,21/05/2025,2013,4,20,Gateway,Completed,44,Qom,03/10/2025,New,Notebook,Stationery,7,22,22
547259,106803,07/12/2024,2001,2,5,Gateway,Completed,43,Karaj,16/01/2024,New,Wireless Mouse,Electronics,18,34,34
547260,107056,07/02/2024,2013,1,10,Wallet,Cancelled,25,Shiraz,17/11/2023,New,Notebook,Stationery,7,6,6
547261,102681,11/04/2026,2004,2,0,CardToCard,Completed,23,Kerman,16/09/2023,Regular,Power Bank,Electronics,35,70,70
547262,105025,31/03/2026,2007,3,0,Gateway,Completed,59,Tehran,05/04/2024,Regular,Headphones,Electronics,75,225,225
547263,106628,07/02/2026,2017,2,5,Gateway,Completed,47,Kerman,16/08/2023,New,HDMI Cable,Accessories,11,21,21
547264,105681,25/08/2025,2013,1,0,Cash,Completed,27,Isfahan,30/07/2023,New,Notebook,Stationery,7,7,7
547265,108338,02/03/2026,2007,1,10,Gateway,Completed,43,Ahvaz,15/07/2025,Regular,Headphones,Electronics,75,68,68
547266,107681,09/01/2026,2017,1,10,Gateway,Completed,35,Kerman,11/01/2023,New,HDMI Cable,Accessories,11,10,10
547267,106045,15/04/2025,2015,2,10,CardToCard,Completed,46,Tabriz,18/04/2024,Regular,Bluetooth Speaker,Electronics,58,104,104
547268,102274,18/03/2025,2001,3,0,CardToCard,Completed,40,Tehran,11/08/2025,New,Wireless Mouse,Electronics,18,54,54
547269,103328,17/06/2025,2008,1,5,Gateway,Completed,28,Shiraz,13/07/2024,New,Phone Case,Accessories,14,13,13
547270,102461,01/09/2024,2006,3,5,Gateway,Completed,34,Isfahan,31/10/2025,Regular,Webcam,Electronics,48,137,137
547271,102450,12/04/2024,2013,2,5,Gateway,Completed,26,Isfahan,19/04/2024,Regular,Notebook,Stationery,7,13,13
547272,102953,01/04/2026,2004,2,0,Wallet,Completed,62,Ahvaz,29/02/2024,Regular,Power Bank,Electronics,35,70,70
547273,105222,28/02/2025,2010,1,0,Cash,Completed,60,Karaj,08/02/2023,Regular,Fitness Band,Wearables,55,55,55
547274,106585,15/03/2024,2015,2,15,Gateway,Completed,52,Ahvaz,18/09/2023,New,Bluetooth Speaker,Electronics,58,99,99
547275,104733,22/04/2026,2009,2,15,CardToCard,Completed,54,Kerman,29/08/2024,New,Smart Watch,Wearables,120,204,204
547276,109166,29/11/2025,2013,1,20,Gateway,Completed,58,Mashhad,06/08/2023,New,Notebook,Stationery,7,6,6
547277,106420,12/07/2025,2007,1,0,Gateway,Completed,22,Rasht,03/02/2023,New,Headphones,Electronics,75,75,75
547278,100650,19/06/2026,2016,1,5,CardToCard,Completed,58,Tehran,10/10/2025,New,Monitor,Electronics,21,20,20
547279,104468,10/12/2025,2003,2,5,Wallet,Completed,63,Tabriz,27/03/2025,VIP,USB-C Cable,Accessories,9,17,17
547280,102143,09/03/2024,2013,3,0,Gateway,Completed,64,Karaj,03/07/2025,VIP,Notebook,Stationery,7,21,21
547281,106495,14/09/2025,2013,5,5,CardToCard,Completed,31,Karaj,22/05/2023,VIP,Notebook,Stationery,7,33,33
547282,101849,13/04/2024,2001,1,20,Gateway,Completed,43,Tehran,23/12/2024,New,Wireless Mouse,Electronics,18,14,14
547283,107801,31/10/2025,2006,1,5,Cash,Completed,38,Rasht,15/01/2024,New,Webcam,Electronics,48,46,46
547284,100731,21/08/2024,2013,4,10,Gateway,Completed,52,Tehran,01/10/2023,Regular,Notebook,Stationery,7,25,25
547285,104526,28/10/2024,2001,1,5,CardToCard,Completed,40,Shiraz,10/05/2023,Regular,Wireless Mouse,Electronics,18,17,17
547286,107630,20/12/2025,2002,2,10,Wallet,Completed,38,Karaj,17/09/2024,New,Mechanical Keyboard,Electronics,62,112,112
547287,105411,23/04/2024,2008,1,5,Wallet,Completed,19,Isfahan,13/11/2025,Regular,Phone Case,Accessories,14,13,13
547288,109675,20/04/2026,2004,1,0,CardToCard,Completed,37,Kerman,16/11/2023,Regular,Power Bank,Electronics,35,35,35
547289,102143,19/04/2024,2011,1,0,CardToCard,Completed,64,Karaj,03/07/2025,VIP,Desk Lamp,Home Office,32,32,32
547290,106410,22/01/2024,2006,1,15,Gateway,Completed,62,Tehran,15/01/2023,Regular,Webcam,Electronics,48,41,41
547291,105983,23/01/2024,2015,1,5,Gateway,Completed,62,Tehran,08/07/2025,Regular,Bluetooth Speaker,Electronics,58,55,55
547292,105263,30/11/2025,2013,5,0,Gateway,Completed,46,Tehran,03/08/2025,Regular,Notebook,Stationery,7,35,35
547293,100587,18/02/2025,2008,4,5,CardToCard,Completed,51,Shiraz,09/02/2023,New,Phone Case,Accessories,14,53,53
547294,109021,15/03/2025,2008,1,10,Wallet,Completed,54,Karaj,05/04/2023,Regular,Phone Case,Accessories,14,13,13
547295,107661,21/12/2025,2010,2,10,Wallet,Completed,47,Kerman,16/06/2025,Regular,Fitness Band,Wearables,55,99,99
547296,108845,19/03/2025,2003,1,15,Wallet,Completed,42,Karaj,11/06/2025,New,USB-C Cable,Accessories,9,8,8
547297,109443,07/05/2026,2004,1,15,Gateway,Completed,26,Tehran,29/03/2025,Regular,Power Bank,Electronics,35,30,30
547298,103549,04/01/2024,2010,2,0,Gateway,Completed,41,Karaj,02/02/2024,Regular,Fitness Band,Wearables,55,110,110
547299,104291,20/05/2024,2008,2,5,Gateway,Completed,21,Mashhad,13/07/2025,Regular,Phone Case,Accessories,14,27,27
547300,101655,11/11/2025,2003,4,15,Gateway,Completed,25,Shiraz,13/11/2025,New,USB-C Cable,Accessories,9,31,31
547301,107253,15/03/2026,2003,3,5,Gateway,Completed,55,Karaj,29/05/2024,Regular,USB-C Cable,Accessories,9,26,26
547302,102451,02/09/2025,2007,5,5,Gateway,Completed,58,Tehran,19/08/2025,New,Headphones,Electronics,75,356,356
547303,103551,14/09/2024,2007,1,5,Gateway,Completed,39,Tabriz,15/03/2023,New,Headphones,Electronics,75,71,71
547304,107826,27/12/2025,2017,1,0,Cash,Completed,59,Ahvaz,15/12/2025,New,HDMI Cable,Accessories,11,11,11
547305,102872,09/07/2024,2017,3,20,Wallet,Completed,64,Tehran,15/02/2025,Regular,HDMI Cable,Accessories,11,26,26
547306,107577,14/01/2025,2013,1,10,CardToCard,Completed,62,Isfahan,07/02/2023,Regular,Notebook,Stationery,7,6,6
547307,108673,08/11/2025,2014,1,0,Gateway,Completed,30,Tehran,22/03/2024,Regular,Backpack,Accessories,42,42,42
547308,104898,15/12/2024,2020,3,10,Gateway,Completed,45,Qom,14/09/2024,VIP,Gaming Controller,Gaming,68,184,184
547309,105644,13/12/2025,2003,2,10,Gateway,Completed,50,Kerman,04/08/2023,Regular,USB-C Cable,Accessories,9,16,16
547310,100984,05/06/2025,2015,1,30,Gateway,Completed,49,Mashhad,07/03/2023,Regular,Bluetooth Speaker,Electronics,58,41,41
547311,104915,14/01/2026,2008,4,5,Gateway,Completed,55,Mashhad,02/07/2024,New,Phone Case,Accessories,14,53,53
547312,107987,21/07/2024,2015,3,0,Gateway,Completed,58,Rasht,23/04/2025,Regular,Bluetooth Speaker,Electronics,58,174,174
547313,100826,03/07/2025,2001,1,10,Gateway,Cancelled,22,Tehran,21/05/2025,New,Wireless Mouse,Electronics,18,16,16
547314,105685,26/07/2025,2003,5,0,Gateway,Completed,44,Karaj,10/07/2024,New,USB-C Cable,Accessories,9,45,45
547315,106535,24/12/2024,2013,1,0,CardToCard,Cancelled,64,Tehran,13/03/2025,Regular,Notebook,Stationery,7,7,7
547316,103679,09/01/2025,2016,2,5,Cash,Completed,43,Karaj,25/03/2024,New,Monitor,Electronics,21,40,40
547317,106009,17/03/2026,2013,1,0,CardToCard,Completed,21,Mashhad,19/04/2025,Regular,Notebook,Stationery,7,7,7
547318,109323,10/07/2024,2004,2,0,Gateway,Cancelled,57,Ahvaz,02/03/2025,New,Power Bank,Electronics,35,70,70
547319,108961,23/03/2024,2019,2,15,Gateway,Completed,39,Rasht,26/11/2024,New,Tablet,Electronics,260,442,442
547320,101817,21/03/2025,2013,1,5,Gateway,Completed,29,Tabriz,14/08/2023,New,Notebook,Stationery,7,7,7
547321,106827,30/01/2026,2008,3,5,CardToCard,Completed,43,Isfahan,09/05/2023,Regular,Phone Case,Accessories,14,40,40
547322,102867,01/06/2026,2020,1,5,Gateway,Completed,33,Tehran,13/02/2025,Regular,Gaming Controller,Gaming,68,65,65
547323,105490,21/02/2026,2004,1,15,Gateway,Completed,35,Tabriz,12/05/2024,Regular,Power Bank,Electronics,35,30,30
547324,102899,28/10/2025,2011,3,0,CardToCard,Returned,56,Kerman,27/03/2024,New,Desk Lamp,Home Office,32,96,96
547325,103011,04/04/2024,2002,2,0,Gateway,Completed,35,Kerman,11/10/2025,New,Mechanical Keyboard,Electronics,62,124,124
547326,109324,20/06/2025,2007,1,5,Gateway,Completed,41,Mashhad,29/08/2025,New,Headphones,Electronics,75,71,71
547327,102996,16/07/2025,2007,5,15,CardToCard,Completed,48,Mashhad,18/05/2025,Regular,Headphones,Electronics,75,319,319
547329,102126,28/12/2025,2013,2,15,CardToCard,Completed,30,Kerman,13/10/2024,New,Notebook,Stationery,7,12,12
547330,106631,08/06/2026,2012,1,5,Wallet,Completed,41,Tabriz,27/04/2024,New,Office Chair,Home Office,180,171,171
547331,109213,26/05/2026,2015,1,5,Gateway,Completed,63,Tehran,18/12/2024,New,Bluetooth Speaker,Electronics,58,55,55
547332,104418,18/01/2024,2003,4,0,CardToCard,Completed,25,Karaj,14/08/2025,New,USB-C Cable,Accessories,9,36,36
547333,100096,01/02/2024,2008,2,5,Cash,Completed,31,Shiraz,06/01/2024,New,Phone Case,Accessories,14,27,27
547334,101375,16/02/2024,2001,1,0,Gateway,Completed,60,Mashhad,21/06/2025,Regular,Wireless Mouse,Electronics,18,18,18
547335,109729,27/09/2024,2003,1,5,Wallet,Completed,59,Rasht,28/08/2024,Regular,USB-C Cable,Accessories,9,9,9
547336,108530,06/10/2025,2008,5,15,Gateway,Completed,50,Shiraz,19/04/2023,New,Phone Case,Accessories,14,60,60
547337,106721,11/05/2025,2008,4,0,Gateway,Completed,59,Tehran,08/02/2024,VIP,Phone Case,Accessories,14,56,56
547338,100437,23/02/2025,2017,3,5,CardToCard,Completed,45,Qom,17/08/2024,Regular,HDMI Cable,Accessories,11,31,31
547339,104721,26/09/2025,2015,1,15,Cash,Completed,45,Karaj,07/07/2024,Regular,Bluetooth Speaker,Electronics,58,49,49
547340,100090,09/08/2024,2003,3,15,Gateway,Returned,57,Mashhad,29/09/2024,New,USB-C Cable,Accessories,9,23,23
547341,102321,20/06/2026,2008,1,0,Cash,Completed,22,Tehran,23/12/2024,Regular,Phone Case,Accessories,14,14,14
547342,104414,02/08/2024,2008,1,0,Gateway,Completed,52,Kerman,07/09/2025,Regular,Phone Case,Accessories,14,14,14
547343,108568,17/11/2024,2017,2,5,Gateway,Completed,24,Tehran,14/11/2023,Regular,HDMI Cable,Accessories,11,21,21
547344,105689,06/01/2026,2003,1,0,Cash,Completed,54,Isfahan,05/12/2025,Regular,USB-C Cable,Accessories,9,9,9
547345,107992,12/11/2025,2013,1,5,Wallet,Completed,18,Isfahan,30/08/2025,Regular,Notebook,Stationery,7,7,7
547346,106345,11/05/2024,2006,1,15,Cash,Returned,26,Karaj,22/10/2024,Regular,Webcam,Electronics,48,41,41
547347,100681,23/02/2024,2004,1,0,Wallet,Completed,52,Ahvaz,05/03/2023,Regular,Power Bank,Electronics,35,35,35
547348,105604,19/07/2025,2003,2,15,Gateway,Completed,41,Qom,25/06/2025,Regular,USB-C Cable,Accessories,9,15,15
547349,103372,23/08/2025,2012,2,0,Gateway,Completed,29,Shiraz,21/05/2025,Regular,Office Chair,Home Office,180,360,360
547350,104635,14/02/2026,2011,2,5,Gateway,Completed,41,Tabriz,08/05/2023,Regular,Desk Lamp,Home Office,32,61,61
547351,108449,27/01/2024,2013,1,5,Gateway,Completed,57,Ahvaz,29/10/2023,Regular,Notebook,Stationery,7,7,7
547352,104551,20/01/2026,2019,2,0,Gateway,Completed,20,Rasht,24/05/2024,New,Tablet,Electronics,260,520,520
547353,107207,18/10/2024,2002,2,15,Gateway,Completed,65,Isfahan,28/05/2025,New,Mechanical Keyboard,Electronics,62,105,105
547354,102509,08/11/2024,2007,1,10,Gateway,Completed,37,Tabriz,08/02/2023,Regular,Headphones,Electronics,75,68,68
547355,106250,11/07/2025,2007,3,0,CardToCard,Completed,27,Shiraz,04/07/2024,New,Headphones,Electronics,75,225,225
547356,102063,12/01/2026,2015,1,5,CardToCard,Completed,25,Tehran,20/02/2024,Regular,Bluetooth Speaker,Electronics,58,55,55
547357,107725,23/12/2024,2013,4,30,Gateway,Completed,60,Tehran,20/09/2023,Regular,Notebook,Stationery,7,20,20
547358,102503,06/01/2024,2003,3,10,CardToCard,Completed,54,Tehran,11/04/2025,New,USB-C Cable,Accessories,9,24,24
547359,103574,13/07/2025,2008,1,15,CardToCard,Completed,33,Mashhad,11/01/2024,Regular,Phone Case,Accessories,14,12,12
547360,100318,23/04/2025,2003,4,20,Gateway,Completed,52,Rasht,19/11/2024,Regular,USB-C Cable,Accessories,9,29,29
547361,107837,25/05/2026,2015,2,10,CardToCard,Completed,36,Rasht,08/03/2025,VIP,Bluetooth Speaker,Electronics,58,104,104
547362,102223,01/04/2025,2020,1,10,Gateway,Completed,19,Shiraz,05/07/2023,New,Gaming Controller,Gaming,68,61,61
547363,103319,28/06/2025,2019,3,10,Gateway,Completed,30,Mashhad,29/10/2023,New,Tablet,Electronics,260,702,702
547364,101159,24/01/2026,2003,1,0,CardToCard,Returned,36,Tehran,23/10/2023,VIP,USB-C Cable,Accessories,9,9,9
547365,108328,21/08/2024,2013,1,0,Cash,Completed,37,Tehran,27/04/2023,Regular,Notebook,Stationery,7,7,7
547366,108638,13/01/2024,2015,4,0,Gateway,Completed,58,Tehran,24/10/2024,New,Bluetooth Speaker,Electronics,58,232,232
547367,105280,09/10/2025,2009,3,0,Gateway,Completed,27,Kerman,12/08/2025,Regular,Smart Watch,Wearables,120,360,360
547368,106475,13/08/2025,2020,1,10,CardToCard,Completed,29,Tehran,07/12/2024,Regular,Gaming Controller,Gaming,68,61,61
547369,108372,31/01/2026,2010,4,5,CardToCard,Completed,56,Shiraz,15/01/2025,Regular,Fitness Band,Wearables,55,209,209
547370,102649,20/07/2024,2004,2,15,Gateway,Completed,62,Mashhad,05/08/2023,New,Power Bank,Electronics,35,60,60
547371,109005,06/01/2025,2003,2,10,Wallet,Completed,55,Tehran,30/12/2024,Regular,USB-C Cable,Accessories,9,16,16
547372,106296,11/02/2024,2002,1,5,CardToCard,Completed,52,Ahvaz,17/07/2025,Regular,Mechanical Keyboard,Electronics,62,59,59
547373,104119,07/09/2025,2015,2,10,Gateway,Completed,27,Tabriz,13/02/2025,Regular,Bluetooth Speaker,Electronics,58,104,104
547374,108208,14/06/2024,2007,1,20,Gateway,Completed,32,Rasht,17/12/2024,VIP,Headphones,Electronics,75,60,60
547375,103603,23/04/2025,2001,2,10,Wallet,Completed,25,Mashhad,19/03/2025,Regular,Wireless Mouse,Electronics,18,32,32
547376,108787,12/03/2025,2001,1,5,Gateway,Completed,29,Shiraz,25/07/2023,New,Wireless Mouse,Electronics,18,17,17
547377,107916,19/12/2024,2002,1,15,Gateway,Completed,63,Rasht,13/01/2023,Regular,Mechanical Keyboard,Electronics,62,53,53
547378,107452,12/02/2024,2014,1,15,Wallet,Completed,56,Ahvaz,07/02/2025,Regular,Backpack,Accessories,42,36,36
547379,106451,07/06/2025,2008,1,15,CardToCard,Returned,55,Ahvaz,21/07/2023,Regular,Phone Case,Accessories,14,12,12
547380,103662,17/03/2025,2001,1,5,CardToCard,Completed,40,Tehran,28/10/2023,Regular,Wireless Mouse,Electronics,18,17,17
547381,100367,28/07/2024,2004,1,5,Wallet,Completed,40,Isfahan,11/10/2025,New,Power Bank,Electronics,35,33,33
547382,102079,26/07/2025,2003,1,0,Wallet,Completed,30,Tehran,27/01/2023,VIP,USB-C Cable,Accessories,9,9,9
547383,104915,26/05/2026,2002,1,0,Cash,Completed,55,Mashhad,02/07/2024,New,Mechanical Keyboard,Electronics,62,62,62
547384,109501,04/04/2026,2009,3,20,CardToCard,Completed,62,Mashhad,22/05/2024,Regular,Smart Watch,Wearables,120,288,288
547385,102819,09/02/2026,2007,1,0,Wallet,Completed,24,Kerman,30/05/2023,Regular,Headphones,Electronics,75,75,75
547386,101351,11/10/2025,2009,1,0,Wallet,Completed,20,Karaj,25/05/2023,New,Smart Watch,Wearables,120,120,120
547387,108449,22/11/2025,2008,2,0,Wallet,Completed,57,Ahvaz,29/10/2023,Regular,Phone Case,Accessories,14,28,28
547388,109684,07/09/2025,2013,2,10,Wallet,Returned,38,Karaj,27/12/2025,New,Notebook,Stationery,7,13,13
547389,100746,20/12/2024,2008,2,5,Gateway,Completed,35,Tehran,27/10/2025,VIP,Phone Case,Accessories,14,27,27
547390,109154,11/06/2024,2008,1,0,Gateway,Completed,57,Tehran,23/03/2025,New,Phone Case,Accessories,14,14,14
547391,107085,16/10/2025,2011,1,5,Wallet,Completed,43,Ahvaz,04/03/2025,New,Desk Lamp,Home Office,32,30,30
547392,104876,16/06/2025,2013,1,5,CardToCard,Completed,49,Mashhad,13/04/2024,Regular,Notebook,Stationery,7,7,7
547393,109560,28/11/2025,2011,1,0,CardToCard,Completed,41,Mashhad,09/07/2023,VIP,Desk Lamp,Home Office,32,32,32
547394,104700,03/05/2026,2017,1,15,Gateway,Completed,19,Tehran,02/01/2023,Regular,HDMI Cable,Accessories,11,9,9
547395,108129,06/12/2024,2007,3,30,Gateway,Completed,28,Shiraz,10/09/2023,New,Headphones,Electronics,75,158,158
547396,100932,28/02/2026,2008,1,5,Gateway,Cancelled,51,Tehran,05/03/2023,Regular,Phone Case,Accessories,14,13,13
547397,101299,29/02/2024,2017,1,20,Cash,Completed,43,Tehran,31/08/2024,Regular,HDMI Cable,Accessories,11,9,9
547398,109149,08/08/2024,2002,2,5,Gateway,Completed,38,Tabriz,15/12/2025,Regular,Mechanical Keyboard,Electronics,62,118,118
547399,103367,07/02/2025,2018,2,0,Gateway,Completed,47,Tehran,13/12/2024,VIP,Microphone,Electronics,85,170,170
547401,100024,27/05/2026,2008,2,10,Wallet,Completed,62,Tabriz,30/11/2023,New,Phone Case,Accessories,14,25,25
547402,100162,17/03/2025,2013,1,10,Gateway,Completed,49,Rasht,06/02/2024,New,Notebook,Stationery,7,6,6
547403,105915,18/05/2025,2001,1,5,Wallet,Completed,43,Rasht,08/11/2025,New,Wireless Mouse,Electronics,18,17,17
547404,103356,23/01/2025,2011,2,5,Cash,Completed,39,Qom,28/02/2024,New,Desk Lamp,Home Office,32,61,61
